datetime,loading,pressure,temperature,quality_true,datetime_predict,quality_predict,dt_diff
2022-01-15 15:32:00,1919.7620527993304,5.025484000297999,534.7364830675415,61.58,2022-01-15 16:02:00,60.69926774763438,60.0
2022-01-15 15:33:00,1910.688737198204,5.026160476136314,532.6549154888914,57.42,2022-01-15 16:03:00,61.11334340451481,60.0
2022-01-15 15:34:00,1906.7615612279385,5.033193948894956,531.733145987772,56.93,2022-01-15 16:04:00,61.54303139281845,60.0
2022-01-15 15:35:00,1907.5658130752429,5.036000861341932,530.1263382750939,58.63,2022-01-15 16:05:00,61.84146465779874,60.0
2022-01-15 15:36:00,1897.896539507021,5.032670240144501,531.2725106451902,60.94,2022-01-15 16:06:00,61.69724191233759,60.0
2022-01-15 15:37:00,1888.031514739575,5.040032971239302,528.3441735950179,57.97,2022-01-15 16:07:00,62.46562080873839,60.0
2022-01-15 15:38:00,1885.27352728783,5.035379557395298,528.4084031517946,63.07,2022-01-15 16:08:00,62.32495762083894,60.0
2022-01-15 15:39:00,1876.9049256056155,5.040684691008418,524.0779951774969,57.63,2022-01-15 16:09:00,63.16630123494287,60.0
2022-01-15 15:40:00,1867.9816775837648,5.045312875986362,525.1906612565921,62.74,2022-01-15 16:10:00,63.30803358584139,60.0
2022-01-15 15:41:00,1862.1313913989777,5.041107506153014,528.3498798088417,62.54,2022-01-15 16:11:00,62.83700835312419,60.0
2022-01-15 15:42:00,1863.8275579900371,5.038316564669195,530.4464776674112,61.94,2022-01-15 16:12:00,62.44707096721126,60.0
2022-01-15 15:43:00,1866.3671565302268,5.040606913854552,527.870861821487,62.84,2022-01-15 16:13:00,62.82521526584435,60.0
2022-01-15 15:44:00,1870.5702709683703,5.048518010693095,523.1390797735255,56.87,2022-01-15 16:14:00,63.64068264707501,60.0
2022-01-15 15:45:00,1876.8706863929735,5.049718374450717,524.5725325910771,58.92,2022-01-15 16:15:00,63.42540991931341,60.0
2022-01-15 15:46:00,1876.741598977232,5.054435331639372,531.9536310751735,58.17,2022-01-15 16:16:00,62.66858225517747,60.0
2022-01-15 15:47:00,1868.9553921686029,5.053893282813705,529.0275437205706,62.59,2022-01-15 16:17:00,63.119598987818975,60.0
2022-01-15 15:48:00,1862.2926647680808,5.057972748627964,533.2130452816089,60.58,2022-01-15 16:18:00,62.81680363452706,60.0
2022-01-15 15:49:00,1865.7199479335452,5.055423943855877,532.4265168966747,59.19,2022-01-15 16:19:00,62.783391659761,60.0
2022-01-15 15:50:00,1868.2954062166807,5.058139519023954,535.4485855434679,59.8,2022-01-15 16:20:00,62.458146786048104,60.0
2022-01-15 15:51:00,1865.4623004030664,5.060249182094973,534.2472596427986,62.59,2022-01-15 16:21:00,62.724810409493024,60.0
2022-01-15 15:52:00,1872.4417547814169,5.064825454875101,539.6831388462376,59.51,2022-01-15 16:22:00,62.09230544698705,60.0
2022-01-15 15:53:00,1862.9247464408916,5.084845360177223,541.3915812313878,61.2,2022-01-15 16:23:00,62.70039581008559,60.0
2022-01-15 15:54:00,1860.077884109508,5.078810711124191,545.3057576428674,62.67,2022-01-15 16:24:00,61.999297740827856,60.0
2022-01-15 15:55:00,1855.8804481312648,5.080827393226237,541.5855212050213,63.54,2022-01-15 16:25:00,62.61917705670376,60.0
2022-01-15 15:56:00,1860.357785813501,5.078399910405056,539.0816789107398,60.13,2022-01-15 16:26:00,62.806542635366675,60.0
2022-01-15 15:57:00,1854.9357570718012,5.068550475174523,535.2607452996903,57.01,2022-01-15 16:27:00,63.021478885891085,60.0
2022-01-15 15:58:00,1853.082016011394,5.060680480307752,531.0495078472845,62.94,2022-01-15 16:28:00,63.30592908725726,60.0
2022-01-15 15:59:00,1858.050283220622,5.061304104757235,529.2007104516246,61.24,2022-01-15 16:29:00,63.49830157723953,60.0
2022-01-15 16:00:00,1857.121970335646,5.064738120659288,527.0403641061461,59.91,2022-01-15 16:30:00,63.89958787656717,60.0
2022-01-15 16:01:00,1857.332347537745,5.067460910165054,528.3176114121513,64.02,2022-01-15 16:31:00,63.833027970095266,60.0
2022-01-15 16:02:00,1858.685791548145,5.06616898622117,527.2581953893023,61.89,2022-01-15 16:32:00,63.902423756494656,60.0
2022-01-15 16:03:00,1859.1045825716508,5.068034183863324,529.2268534568686,62.96,2022-01-15 16:33:00,63.71711136015126,60.0
2022-01-15 16:04:00,1858.330996604421,5.078798976958082,531.6799422000522,60.44,2022-01-15 16:34:00,63.79380511739204,60.0
2022-01-15 16:05:00,1857.3961304596648,5.087208400707677,523.6135229341145,60.24,2022-01-15 16:35:00,65.08097176631347,60.0
2022-01-15 16:06:00,1858.24708205961,5.0857181365612485,523.9599657383645,61.91,2022-01-15 16:36:00,64.97861890710084,60.0
2022-01-15 16:07:00,1852.4563598208044,5.079281901674536,526.7163525297223,64.26,2022-01-15 16:37:00,64.49993775104053,60.0
2022-01-15 16:08:00,1857.152831877772,5.067278760129023,526.4258778232916,63.53,2022-01-15 16:38:00,64.06325059841399,60.0
2022-01-15 16:09:00,1856.7614871000312,5.0589155198007605,526.6703886640606,64.75,2022-01-15 16:39:00,63.74706811521618,60.0
2022-01-15 16:10:00,1859.7469365053776,5.0617448461311145,526.934726252387,65.33,2022-01-15 16:40:00,63.77493323345047,60.0
2022-01-15 16:11:00,1854.3196584288075,5.078463264515116,528.4019806580317,63.46,2022-01-15 16:41:00,64.2410784977975,60.0
2022-01-15 16:12:00,1851.2493294811568,5.084449407313596,524.5450558380669,61.97,2022-01-15 16:42:00,64.95427707821383,60.0
2022-01-15 16:13:00,1862.7723096229463,5.099122130276913,525.5018181047508,62.54,2022-01-15 16:43:00,65.18616062594084,60.0
2022-01-15 16:14:00,1855.5555615452545,5.103898948760315,521.6647329483632,64.21,2022-01-15 16:44:00,65.88778795272401,60.0
2022-01-15 16:15:00,1854.963609694687,5.100642074923306,520.5911774990736,63.85,2022-01-15 16:45:00,65.91356952089438,60.0
2022-01-15 16:16:00,1855.0245325425835,5.104979247680836,522.184549160344,63.07,2022-01-15 16:46:00,65.86917468144857,60.0
2022-01-15 16:17:00,1849.100355201948,5.114720366369388,526.2753041020984,65.44,2022-01-15 16:47:00,65.7801747416913,60.0
2022-01-15 16:18:00,1857.460993535032,5.099764175881395,527.6987945503644,62.8,2022-01-15 16:48:00,65.01006950759208,60.0
2022-01-15 16:19:00,1852.5873763530751,5.096487534086732,532.6649773689862,63.92,2022-01-15 16:49:00,64.35005766508276,60.0
2022-01-15 16:20:00,1851.978016042386,5.087742646691685,530.2814801877994,64.66,2022-01-15 16:50:00,64.3558062452607,60.0
2022-01-15 16:21:00,1854.7176846212835,5.099523756901857,529.5119638427068,62.35,2022-01-15 16:51:00,64.81572064492664,60.0
2022-01-15 16:22:00,1853.5913904786728,5.1004040298865,527.4101033848538,63.06,2022-01-15 16:52:00,65.11479271380446,60.0
2022-01-15 16:23:00,1860.1963892662864,5.100973244872728,531.0599990569835,62.32,2022-01-15 16:53:00,64.60645654735268,60.0
2022-01-15 16:24:00,1863.5780141077475,5.09747604889776,527.0392768989801,60.7,2022-01-15 16:54:00,64.93642323063068,60.0
2022-01-15 16:25:00,1873.2787600878528,5.1010064554431445,521.7908650587634,63.95,2022-01-15 16:55:00,65.55421063765405,60.0
2022-01-15 16:26:00,1868.7809647404576,5.098682066182152,525.0349993165206,62.68,2022-01-15 16:56:00,65.15161038503918,60.0
2022-01-15 16:27:00,1876.480565793508,5.095353747278623,523.2078196243657,65.81,2022-01-15 16:57:00,65.16006893610572,60.0
2022-01-15 16:28:00,1875.6049246892455,5.092756615499075,528.789486134798,61.26,2022-01-15 16:58:00,64.41393521262628,60.0
2022-01-15 16:29:00,1877.3586894328207,5.096623321229033,534.3023316825623,65.82,2022-01-15 16:59:00,63.84264131686827,60.0
2022-01-15 16:30:00,1876.874835873246,5.105015270319379,531.9644095842409,64.98,2022-01-15 17:00:00,64.4247518125221,60.0
2022-01-15 16:31:00,1873.4524316582024,5.104548752865972,535.9036908402072,62.12,2022-01-15 17:01:00,63.96153670701825,60.0
2022-01-15 16:32:00,1884.72601549302,5.111397520744512,535.1971767216718,64.55,2022-01-15 17:02:00,64.14433852329051,60.0
2022-01-15 16:33:00,1880.3109030765072,5.112788576876887,533.9571284062166,65.73,2022-01-15 17:03:00,64.3992806182198,60.0
2022-01-15 16:34:00,1885.8735995580355,5.111948393259033,532.3652309370326,62.89,2022-01-15 17:04:00,64.49805018737484,60.0
2022-01-15 16:35:00,1888.49048478045,5.115832487758883,533.0848374097837,64.34,2022-01-15 17:05:00,64.50823707195084,60.0
2022-01-15 16:36:00,1886.03429097312,5.112316317341357,529.0099066263663,66.13,2022-01-15 17:06:00,64.9150363260081,60.0
2022-01-15 16:37:00,1887.8828382761703,5.101085780319598,529.5360337099628,65.49,2022-01-15 17:07:00,64.45171289299049,60.0
2022-01-15 16:38:00,1890.127000386132,5.098370980988688,530.9181808177508,65.02,2022-01-15 17:08:00,64.16301710797649,60.0
2022-01-15 16:39:00,1892.6049060761657,5.105537737829287,531.7572268947428,64.43,2022-01-15 17:09:00,64.2727917534109,60.0
2022-01-15 16:40:00,1888.284375539444,5.104846381360278,530.1218966631058,66.95,2022-01-15 17:10:00,64.50249377262111,60.0
2022-01-15 16:41:00,1880.1213166243435,5.11178106658937,530.848382306382,64.7,2022-01-15 17:11:00,64.74846250633718,60.0
2022-01-15 16:42:00,1873.307112234352,5.120144486143319,530.1813767232935,62.64,2022-01-15 17:12:00,65.19138334310095,60.0
2022-01-15 16:43:00,1870.441400055259,5.124150042101123,527.6262155636233,66.56,2022-01-15 17:13:00,65.66327516394455,60.0
2022-01-15 16:44:00,1861.0951399182889,5.129551949436383,530.2331669371777,66.87,2022-01-15 17:14:00,65.64413997897012,60.0
2022-01-15 16:45:00,1867.614440329269,5.130060547685235,531.2504538767416,67.78,2022-01-15 17:15:00,65.45870011550096,60.0
2022-01-15 16:46:00,1867.8203975109775,5.130672002628148,526.7853957987072,65.19,2022-01-15 17:16:00,66.00631103721767,60.0
2022-01-15 16:47:00,1865.8940498483212,5.140818058936564,524.6864127286973,64.19,2022-01-15 17:17:00,66.59809789041685,60.0
2022-01-15 16:48:00,1870.9683989171383,5.141106490806035,530.9110422819648,63.45,2022-01-15 17:18:00,65.81726365955694,60.0
2022-01-15 16:49:00,1866.376279781412,5.132813727095586,534.4609658055659,66.12,2022-01-15 17:19:00,65.17490473851402,60.0
2022-01-15 16:50:00,1871.591315220085,5.149897774863565,537.1376283923354,63.75,2022-01-15 17:20:00,65.34368133324803,60.0
2022-01-15 16:51:00,1879.957326173315,5.148563800918394,533.8907206866129,62.88,2022-01-15 17:21:00,65.59302794222485,60.0
2022-01-15 16:52:00,1876.7321681463015,5.146628020902584,536.748147414051,64.49,2022-01-15 17:22:00,65.22295186309454,60.0
2022-01-15 16:53:00,1875.1575714166568,5.146279819450132,542.2136677093649,63.97,2022-01-15 17:23:00,64.55233824723399,60.0
2022-01-15 16:54:00,1878.8701777135168,5.1488256631096805,542.5758680938262,65.71,2022-01-15 17:24:00,64.54695396412555,60.0
2022-01-15 16:55:00,1887.4350142558908,5.151061541060615,537.8064854752544,65.45,2022-01-15 17:25:00,65.10982912082784,60.0
2022-01-15 16:56:00,1877.4750518445492,5.148129984990998,534.2200323413927,63.57,2022-01-15 17:26:00,65.56940313240084,60.0
2022-01-15 16:57:00,1878.916831426891,5.143595434311906,533.3236750494497,64.91,2022-01-15 17:27:00,65.51277673388472,60.0
2022-01-15 16:58:00,1874.8908130112063,5.141402483159487,533.3543351058731,66.28,2022-01-15 17:28:00,65.4866800177899,60.0
2022-01-15 16:59:00,1871.647925826028,5.148631691557831,534.032340123213,64.48,2022-01-15 17:29:00,65.67857399154447,60.0
2022-01-15 17:00:00,1872.0520724149976,5.154504250189198,537.8278268990141,62.75,2022-01-15 17:30:00,65.40337138981687,60.0
2022-01-15 17:01:00,1875.1540743476075,5.153523235828946,540.2271426029081,63.45,2022-01-15 17:31:00,65.03908530988264,60.0
2022-01-15 17:02:00,1871.5692489830024,5.157231646254567,539.0690241371944,63.9,2022-01-15 17:32:00,65.34544268573507,60.0
2022-01-15 17:03:00,1870.348754987163,5.158023174588655,537.1215214221256,65.08,2022-01-15 17:33:00,65.62353143117599,60.0
2022-01-15 17:04:00,1870.3371317089743,5.166646680462882,532.7111827274571,62.84,2022-01-15 17:34:00,66.42577721150633,60.0
2022-01-15 17:05:00,1868.1808626229677,5.172794549380967,529.6686066064477,62.2,2022-01-15 17:35:00,66.99776659076375,60.0
2022-01-15 17:06:00,1877.4100123362325,5.16670788863645,525.8644404846898,63.2,2022-01-15 17:36:00,67.13232253076796,60.0
2022-01-15 17:07:00,1876.103980223456,5.161636942027287,523.3653819909138,62.5,2022-01-15 17:37:00,67.27287946179598,60.0
2022-01-15 17:08:00,1878.5575428979832,5.156494732997858,523.8604215248502,64.7,2022-01-15 17:38:00,67.02820681932104,60.0
2022-01-15 17:09:00,1874.320522593702,5.162663966812331,525.1369389822634,64.95,2022-01-15 17:39:00,67.12719508166636,60.0
2022-01-15 17:10:00,1870.1538531818364,5.168950158690855,528.4266394450037,64.74,2022-01-15 17:40:00,66.99778520421839,60.0
2022-01-15 17:11:00,1874.481163051196,5.172078416070347,524.6572419464959,64.67,2022-01-15 17:41:00,67.46834688309642,60.0
2022-01-15 17:12:00,1884.6557215647929,5.170109923521783,529.5934805071106,63.23,2022-01-15 17:42:00,66.72492604734137,60.0
2022-01-15 17:13:00,1883.93764476166,5.175488875979041,528.2958566161229,64.08,2022-01-15 17:43:00,67.04844818402647,60.0
2022-01-15 17:14:00,1895.511382320085,5.1758815588706,529.7233851790829,64.85,2022-01-15 17:44:00,66.75866876639166,60.0
2022-01-15 17:15:00,1895.5539192861247,5.179630914389035,531.7332996446399,67.22,2022-01-15 17:45:00,66.6435996140246,60.0
2022-01-15 17:16:00,1882.0689361353625,5.172490511543223,537.4515532116197,68.15,2022-01-15 17:46:00,65.90683071613762,60.0
2022-01-15 17:17:00,1880.1970762433527,5.182827070723099,535.9863207167791,66.22,2022-01-15 17:47:00,66.42896438971928,60.0
2022-01-15 17:18:00,1880.0722420479167,5.187379181765183,533.0258082431463,64.55,2022-01-15 17:48:00,66.91780938745539,60.0
2022-01-15 17:19:00,1877.4120892174888,5.194670818500736,527.420352501058,65.13,2022-01-15 17:49:00,67.80745302283361,60.0
2022-01-15 17:20:00,1877.4864860897203,5.186985062990665,528.3776012589207,62.74,2022-01-15 17:50:00,67.46779201440387,60.0
2022-01-15 17:21:00,1873.227760524219,5.197781822204084,532.0144464317275,66.76,2022-01-15 17:51:00,67.43223424783083,60.0
2022-01-15 17:22:00,1870.8738289350797,5.203955390077289,528.8723600478902,66.55,2022-01-15 17:52:00,67.99983616127949,60.0
2022-01-15 17:23:00,1871.602865860353,5.204975031902175,530.0469041883814,65.18,2022-01-15 17:53:00,67.88996113149872,60.0
2022-01-15 17:24:00,1872.925198073086,5.203515880895152,529.9828817198078,65.21,2022-01-15 17:54:00,67.83809696019918,60.0
2022-01-15 17:25:00,1866.7245763856677,5.200047534841191,533.0720218792804,64.24,2022-01-15 17:55:00,67.45614403824138,60.0
2022-01-15 17:26:00,1869.0628020158804,5.201114902744022,536.3231973481184,65.91,2022-01-15 17:56:00,67.0841751263226,60.0
2022-01-15 17:27:00,1869.8852614225025,5.194708233643419,534.1425673878587,67.31,2022-01-15 17:57:00,67.13325554838913,60.0
2022-01-15 17:28:00,1870.634999977345,5.190262203230152,539.5699049058975,64.18,2022-01-15 17:58:00,66.34642441398503,60.0
2022-01-15 17:29:00,1878.154968549013,5.18738854323616,539.7304563010908,67.7,2022-01-15 17:59:00,66.14922101666187,60.0
2022-01-15 17:30:00,1876.2975553890692,5.19504864877084,544.3579357726833,66.52,2022-01-15 18:00:00,65.84933316286646,60.0
2022-01-15 17:31:00,1877.617485283114,5.193804292570022,536.0092897982942,66.84,2022-01-15 18:01:00,66.796813956602,60.0
2022-01-15 17:32:00,1887.8640268742572,5.190263950175106,535.8960895700318,64.87,2022-01-15 18:02:00,66.58024384108285,60.0
2022-01-15 17:33:00,1885.955685998352,5.192434032457346,530.8496787615655,65.18,2022-01-15 18:03:00,67.25222996938108,60.0
2022-01-15 17:34:00,1879.792847251353,5.185625717046543,530.702878985772,63.89,2022-01-15 18:04:00,67.134716329264,60.0
2022-01-15 17:35:00,1881.183939228166,5.180899033085376,525.461715118073,65.68,2022-01-15 18:05:00,67.5656898191456,60.0
2022-01-15 17:36:00,1877.3126451742548,5.179129710053148,522.7524425621044,65.2,2022-01-15 18:06:00,67.85861936361354,60.0
2022-01-15 17:37:00,1874.6981924258616,5.17588883836176,522.7680425785104,66.77,2022-01-15 18:07:00,67.79098302078839,60.0
