datetime,temperature,pressure,loading,"quality, %"
2022-01-01 00:57:00,357.7650350303509,5.477994670846719,454.5105905883662,99.0
2022-01-01 00:58:00,356.3114392490893,5.471166790735173,454.68529048658553,98.96
2022-01-01 00:59:00,353.3151849051731,5.470883516582275,456.22894118558327,98.73
2022-01-01 01:00:00,358.64347253127534,5.463569945096133,460.10748540258163,99.14
2022-01-01 01:01:00,360.31747888738454,5.467142470199882,461.2090855930598,99.17
2022-01-01 01:02:00,358.67800010905853,5.464233612254531,461.71911932251913,99.24
2022-01-01 01:03:00,361.92470444112644,5.466036957723367,465.0301784105127,99.43
2022-01-01 01:04:00,359.67406068704094,5.459894299547122,449.88040461031784,98.96
2022-01-01 01:05:00,363.157102521911,5.458494653163936,454.89760305694557,98.9
2022-01-01 01:06:00,365.41637337202235,5.459101579047135,450.5070563676072,99.2
2022-01-01 01:07:00,361.6348920826059,5.457915879036479,454.69350825016835,99.0
2022-01-01 01:08:00,359.2694471971568,5.467913739162227,465.1301920650952,99.15
2022-01-01 01:09:00,358.76373729792454,5.47159226612052,458.6691661480103,99.66
2022-01-01 01:10:00,353.91223779750743,5.472869856580932,458.3459103682097,99.11
2022-01-01 01:11:00,355.84757828852054,5.461203345099699,457.89965548359754,98.58
2022-01-01 01:12:00,353.9518550045149,5.4635773981469065,456.42683087384864,99.05
2022-01-01 01:13:00,352.2740627387587,5.471341910621437,460.0484575305995,98.4
2022-01-01 01:14:00,349.20402258753285,5.467004763597222,460.24942687160967,99.94
2022-01-01 01:15:00,348.44702065188096,5.465756420638683,460.4950512510561,98.62
2022-01-01 01:16:00,349.6422050567836,5.446743767691598,465.6270020174194,99.06
2022-01-01 01:17:00,351.1989404003698,5.438915473711015,460.53792690575153,99.59
2022-01-01 01:18:00,353.46006618999314,5.425819474116909,459.17487262008626,99.49
2022-01-01 01:19:00,356.91335909369263,5.426471573929602,466.9834358683403,99.76
2022-01-01 01:20:00,357.63587451647476,5.425525574011797,479.6898936061124,99.31
2022-01-01 01:21:00,355.3889983209067,5.424858643700352,473.1545152048644,98.73
2022-01-01 01:22:00,356.3276459840551,5.422111193342408,473.5605325834748,98.23
2022-01-01 01:23:00,353.0906738657092,5.428512281536501,475.18280008587504,99.05
2022-01-01 01:24:00,353.20682213619926,5.420764553940018,476.68530271473605,99.15
2022-01-01 01:25:00,352.3301309173123,5.420296742654455,472.69860189228996,98.95
2022-01-01 01:26:00,351.52417268345994,5.424041733276937,478.5113039273465,98.4
2022-01-01 01:27:00,351.1442525644149,5.422912528676077,476.51101821391296,98.9
2022-01-01 01:28:00,348.0962433650143,5.422339977425316,481.5100424727176,99.39
2022-01-01 01:29:00,342.3489921660776,5.417153955539778,476.45829440121133,99.1
2022-01-01 01:30:00,341.20681203350216,5.415047269677882,481.3471093212082,99.14
2022-01-01 01:31:00,346.1225335448103,5.419558538808726,479.350889954828,98.67
2022-01-01 01:32:00,341.61846549386865,5.406868275229053,479.5726237676346,99.42
2022-01-01 01:33:00,341.59089257461585,5.405873296605791,483.02102050964703,99.07
2022-01-01 01:34:00,343.8782019730408,5.402200613649123,486.49739855346917,99.49
2022-01-01 01:35:00,345.36871060384624,5.4017567911857425,496.26869635978284,99.75
2022-01-01 01:36:00,345.6441208155838,5.4128955036404784,493.4304463565819,98.99
2022-01-01 01:37:00,344.6469016980394,5.410087265223433,488.3792014217895,99.12
2022-01-01 01:38:00,351.7352087768503,5.419442835710828,494.66955972977695,99.01
2022-01-01 01:39:00,353.572643581067,5.426353926236103,494.9479213853943,99.13
2022-01-01 01:40:00,356.9015726387925,5.426539672856661,483.1680932219003,99.72
2022-01-01 01:41:00,359.69568697679824,5.427084863694745,482.2601031692877,99.53
2022-01-01 01:42:00,357.0076397806568,5.428221462865352,478.0721354502421,99.54
2022-01-01 01:43:00,357.90504274696576,5.423034862299043,479.454651600474,99.57
2022-01-01 01:44:00,361.80395673494644,5.426971166551536,483.8446572209885,99.53
2022-01-01 01:45:00,362.6597526253395,5.423119528522308,492.1396925417171,99.37
2022-01-01 01:46:00,362.0909482943148,5.423342005543242,493.46081359309574,98.99
2022-01-01 01:47:00,359.73239066453164,5.409542799661791,493.6618435055439,99.85
2022-01-01 01:48:00,361.0343416353895,5.404116750553129,497.43200327360717,99.76
2022-01-01 01:49:00,361.2182848527956,5.40747666119085,494.6019423712821,99.68
2022-01-01 01:50:00,365.6375122602597,5.4004159113020735,498.8337446714635,98.63
2022-01-01 01:51:00,360.98151105713185,5.402512106131436,502.05371367874284,99.52
2022-01-01 01:52:00,361.8060444766497,5.399323114313971,495.31094777729567,99.55
2022-01-01 01:53:00,360.1156469937706,5.40554208499424,490.17455225533166,98.71
2022-01-01 01:54:00,362.2364662247381,5.413443589829703,485.8836505282684,99.2
2022-01-01 01:55:00,363.6218239482028,5.414557507831813,484.0990589859651,99.45
2022-01-01 01:56:00,366.254927254274,5.414462006811237,487.2011321203066,99.24
2022-01-01 01:57:00,369.3982885096112,5.414713974953372,485.7877960672965,98.65
2022-01-01 01:58:00,369.3301631705413,5.414577148842133,491.4073166390922,99.59
2022-01-01 01:59:00,365.82013109652337,5.42206217374343,494.85269792733135,99.06
2022-01-01 02:00:00,367.07184366632083,5.4377980150165754,496.5845779415749,98.91
2022-01-01 02:01:00,366.64182185423823,5.4294178603429755,494.8927617900565,98.41
2022-01-01 02:02:00,368.51206054218727,5.422955188573472,497.14857925417283,99.12
2022-01-01 02:03:00,366.5012310617901,5.431517821138312,494.53152052198516,97.51
2022-01-01 02:04:00,368.51828318836635,5.4243388813432905,487.5273623732232,98.61
2022-01-01 02:05:00,367.0383018255984,5.415716429135282,481.61380304316384,99.39
2022-01-01 02:06:00,369.0540537294434,5.429005105344282,485.676301189269,98.01
2022-01-01 02:07:00,368.77875730311814,5.427279761442001,489.63915060551903,98.18
2022-01-01 02:08:00,368.671521915746,5.425706021697583,490.33512136419614,99.02
2022-01-01 02:09:00,368.71673981026123,5.422506978104369,492.1182396436153,98.95
2022-01-01 02:10:00,365.95383870584584,5.426157421501858,491.7570248507948,98.75
2022-01-01 02:11:00,363.94521107874493,5.419036124935927,492.0345909210075,99.5
2022-01-01 02:12:00,365.5799086313478,5.430182428354137,490.1702310455238,99.1
2022-01-01 02:13:00,366.5728543567213,5.434911688939621,491.7444019778354,99.49
2022-01-01 02:14:00,365.8365946481,5.434584141658888,500.48378176862616,99.3
2022-01-01 02:15:00,364.71073661489453,5.43111571570274,497.82686892513124,98.55
2022-01-01 02:16:00,365.4980440137952,5.43179379915646,500.6945791654387,99.19
2022-01-01 02:17:00,361.0531764260597,5.438350915615638,502.5530819505246,99.04
2022-01-01 02:18:00,357.7483212508791,5.454794078752967,505.5737373355787,99.24
2022-01-01 02:19:00,360.9722728974754,5.464271500830142,501.58561239994424,98.58
2022-01-01 02:20:00,368.07495722458583,5.470633424072612,505.9607808013153,99.35
2022-01-01 02:21:00,370.3343244914725,5.470901789239071,496.38697212376826,98.93
2022-01-01 02:22:00,370.0803802093487,5.478643460968842,496.5004401627608,98.21
2022-01-01 02:23:00,373.7320761176182,5.476464891323455,494.91844148320064,99.31
2022-01-01 02:24:00,371.44929831136403,5.478548008086218,489.62629405772304,99.46
2022-01-01 02:25:00,372.446657691542,5.485901339288412,493.0235459407447,99.12
2022-01-01 02:26:00,376.89936141812524,5.489711577250631,488.574224896519,99.08
2022-01-01 02:27:00,377.2863453521069,5.485533258014157,488.0798047542884,99.22
2022-01-01 02:28:00,379.1231854960552,5.475900833029162,488.6713745847023,98.86
2022-01-01 02:29:00,380.51200051401986,5.479049620833235,495.84260778622104,99.01
2022-01-01 02:30:00,376.8148335721024,5.479893445833211,485.07306407014903,98.7
2022-01-01 02:31:00,381.23387173230145,5.485734433341998,488.258151338783,98.83
2022-01-01 02:32:00,380.3162293688309,5.48609606126465,484.90092653046236,99.32
2022-01-01 02:33:00,381.5177779788399,5.483709069147546,492.09029950654684,98.86
2022-01-01 02:34:00,383.7201185854336,5.490328911794425,493.7231675694621,98.93
2022-01-01 02:35:00,380.8274756625748,5.496586607010143,496.15089610276135,99.49
2022-01-01 02:36:00,382.75791089836076,5.483332569164358,494.6663516303006,98.09
2022-01-01 02:37:00,382.95372602527357,5.473785958731999,491.06993078771785,98.76
2022-01-01 02:38:00,380.71053867838,5.474599614531298,494.5202924683244,99.4
2022-01-01 02:39:00,381.76810461560177,5.474187640321991,501.2154057202961,98.71
2022-01-01 02:40:00,378.15737903450383,5.47301073511708,498.62177040172014,99.37
2022-01-01 02:41:00,374.59166675176107,5.478185370893621,497.77587276017874,98.93
2022-01-01 02:42:00,373.86113012534446,5.490846551699483,498.17021461724687,98.53
2022-01-01 02:43:00,368.0659605198612,5.484363930196644,508.47764027521885,99.33
2022-01-01 02:44:00,376.9655739503397,5.483937631665388,508.4345874839408,98.42
2022-01-01 02:45:00,379.74677142453345,5.483776072784555,501.4304593613281,98.82
2022-01-01 02:46:00,382.672801882788,5.485063831097679,493.5831058528451,98.54
2022-01-01 02:47:00,380.4931336934995,5.47737368023612,486.57568833564716,98.14
2022-01-01 02:48:00,381.3908352010078,5.480308429415928,483.2480905976973,98.92
2022-01-01 02:49:00,383.05342446710534,5.480536932213116,487.845784338871,98.85
2022-01-01 02:50:00,378.7057919086211,5.493345140299919,492.66384440149426,98.46
2022-01-01 02:51:00,380.6717790236046,5.495760798308152,494.5523730366332,98.46
2022-01-01 02:52:00,379.93033555369,5.491357333526999,496.6700132403789,98.08
2022-01-01 02:53:00,379.7866334283259,5.481948702964676,492.61345753957835,97.85
2022-01-01 02:54:00,378.6394505506755,5.4813312340588425,485.2297495797711,97.99
2022-01-01 02:55:00,379.0975920653834,5.476619138276652,484.2394698599859,97.63
2022-01-01 02:56:00,382.4873356340038,5.473955150584411,481.10085362621373,97.76
2022-01-01 02:57:00,385.1666481849568,5.476124779166289,480.4464208740971,97.33
2022-01-01 02:58:00,387.43136546572066,5.477599296162151,482.511539041805,97.96
2022-01-01 02:59:00,385.48252347558946,5.478815475502774,487.36696107312537,96.74
2022-01-01 03:00:00,385.47828885808485,5.48756089950315,482.9272086979771,97.72
2022-01-01 03:01:00,383.1206148600527,5.490121976169739,489.0903914675146,97.96
2022-01-01 03:02:00,384.11448292180165,5.50716854051958,491.3888830044271,98.09
2022-01-01 03:03:00,383.2627296117127,5.5081801121765155,488.001528526592,97.48
2022-01-01 03:04:00,382.6507651919569,5.505621518147764,483.6097288659133,97.54
2022-01-01 03:05:00,379.22633699640886,5.496213272969365,481.4076230583612,97.24
2022-01-01 03:06:00,372.20594490427453,5.487953059863289,484.20022805997013,97.41
2022-01-01 03:07:00,373.7576691752598,5.493648444091716,487.1051652014439,97.75
2022-01-01 03:08:00,372.2995326456881,5.497723564430527,488.0221052075978,98.06
2022-01-01 03:09:00,371.9386614664305,5.49715790537179,500.9023481683464,98.18
2022-01-01 03:10:00,371.9542111870446,5.495746058565592,502.110933720575,97.98
2022-01-01 03:11:00,367.4735198601761,5.490167198083721,510.9106484097097,97.58
2022-01-01 03:12:00,370.1668586535791,5.489119832864832,513.1480514629854,97.65
2022-01-01 03:13:00,373.42192605750574,5.489893620938512,511.0653045205288,98.29
2022-01-01 03:14:00,370.09463382719605,5.4772145217351875,507.9268377337852,97.53
2022-01-01 03:15:00,372.54480830904834,5.481768784829068,509.03104211921584,97.46
2022-01-01 03:16:00,370.3292576054217,5.469029633580285,509.8436162104798,97.86
2022-01-01 03:17:00,377.56179564631054,5.471144764086798,504.14559258172005,97.77
2022-01-01 03:18:00,379.1041035720903,5.470861840616051,505.0592138974089,97.78
2022-01-01 03:19:00,378.47249758551123,5.472694840163939,508.10640721147206,98.07
2022-01-01 03:20:00,373.24370512105224,5.468618270065149,505.0055449203323,97.49
2022-01-01 03:21:00,368.18484923533833,5.479256217275349,512.7787337970248,97.32
2022-01-01 03:22:00,371.155308044305,5.483765867879802,509.35747733391736,97.2
2022-01-01 03:23:00,369.8818864148624,5.487756067707696,511.2760137417327,97.36
2022-01-01 03:24:00,368.45272409077825,5.486629738891569,506.91880648881397,98.33
2022-01-01 03:25:00,370.1292818358241,5.486154833885223,507.0605630096252,98.25
2022-01-01 03:26:00,373.39073882942927,5.491717541780821,503.6698203753073,97.68
2022-01-01 03:27:00,375.3475837638011,5.499897678963266,508.12343295353566,97.57
2022-01-01 03:28:00,373.9850365200826,5.5086928187082,510.91754007244987,97.45
2022-01-01 03:29:00,374.72760586345095,5.508399284093903,512.2960755252468,96.28
2022-01-01 03:30:00,375.38887478222347,5.508753449994205,509.967524405425,97.4
2022-01-01 03:31:00,375.967618805313,5.510831523724812,513.216378557426,97.19
2022-01-01 03:32:00,371.7968146823843,5.509184682828214,509.3970166070958,97.04
2022-01-01 03:33:00,374.768696730955,5.504726323763241,513.3802098003131,97.17
2022-01-01 03:34:00,374.21295626068354,5.505770092513411,519.2111743753974,97.54
2022-01-01 03:35:00,376.07220178384836,5.508741868078519,522.1307738515796,97.46
2022-01-01 03:36:00,380.2115799605858,5.512030188134626,523.9625582040334,98.24
2022-01-01 03:37:00,383.8340522090186,5.511553516385703,524.9242192560444,97.89
2022-01-01 03:38:00,379.44196353208383,5.507417006973572,519.5637753958096,97.94
2022-01-01 03:39:00,382.28734878639807,5.510551783524306,517.7111747141986,97.63
2022-01-01 03:40:00,378.97838007026166,5.513069145772268,517.2703203495396,96.96
2022-01-01 03:41:00,382.6221717191669,5.507292738080587,520.2947841194152,98.37
2022-01-01 03:42:00,380.4747474638438,5.513252096678608,521.5835105810407,97.46
2022-01-01 03:43:00,385.87632839146187,5.518023982094178,517.0212650641996,98.1
2022-01-01 03:44:00,382.0340322008773,5.517758848941572,515.7139156390739,98.1
2022-01-01 03:45:00,382.0286186470098,5.509876430611626,518.1506062588873,97.39
2022-01-01 03:46:00,381.82042870033763,5.502245982735209,525.9132577792841,98.0
2022-01-01 03:47:00,375.5526429141382,5.504973553882823,526.1030577180084,98.19
2022-01-01 03:48:00,372.50424944190473,5.501670128290421,533.2175900513771,97.99
2022-01-01 03:49:00,371.46702751714537,5.499945848154723,538.8113684229195,97.44
2022-01-01 03:50:00,370.29904755602445,5.492851016125587,546.523639506932,98.25
2022-01-01 03:51:00,370.9154347363339,5.498021431867866,543.3224584247748,97.83
2022-01-01 03:52:00,375.07761388472005,5.486133340523126,540.9962175749704,97.76
2022-01-01 03:53:00,376.65746252366205,5.485831748213676,535.4762631623742,97.94
2022-01-01 03:54:00,379.31824949983337,5.488061336581726,535.0337595799429,97.15
2022-01-01 03:55:00,375.83558182804677,5.491904012100692,527.0849398982323,97.59
2022-01-01 03:56:00,375.4038766705307,5.494931897057506,524.3930991529061,98.29
2022-01-01 03:57:00,372.1336118962005,5.487267565043608,526.0607694154402,97.37
2022-01-01 03:58:00,368.4153207206945,5.484673811643764,524.8035393451635,97.48
2022-01-01 03:59:00,367.38476386485615,5.479993865742088,530.7022682072627,97.04
2022-01-01 04:00:00,365.826858745928,5.472627561897402,528.5125963388474,97.49
2022-01-01 04:01:00,366.33451176519515,5.461565755207587,534.5660681732882,97.22
2022-01-01 04:02:00,364.083932158083,5.464570557445965,525.8216357332938,97.24
2022-01-01 04:03:00,362.4186629689804,5.47197976613151,521.5183280974782,97.07
2022-01-01 04:04:00,357.9635550592094,5.468387507801566,519.4679860272406,97.57
2022-01-01 04:05:00,358.31621079790136,5.473201796497219,520.987850079258,97.2
2022-01-01 04:06:00,353.967104263117,5.4765712269626645,521.157007195521,97.06
2022-01-01 04:07:00,356.738428637972,5.470888096078861,522.2604269568384,97.0
2022-01-01 04:08:00,357.33704279650084,5.470166731154303,527.8780686231148,96.59
2022-01-01 04:09:00,356.88846477393014,5.470425737661609,533.6378575463411,96.87
2022-01-01 04:10:00,354.2941840699175,5.47506774496517,528.1190169466516,97.36
2022-01-01 04:11:00,353.3751246461676,5.475754998003281,527.179437543561,96.73
2022-01-01 04:12:00,355.67692817424324,5.464802256128759,531.3423809547031,96.4
2022-01-01 04:13:00,349.8090037765219,5.476303580041344,533.6481756136998,96.56
2022-01-01 04:14:00,349.3952080983159,5.478745622892181,527.2899199141608,97.29
2022-01-01 04:15:00,345.78143730707257,5.472496895098196,536.5024872207969,97.11
2022-01-01 04:16:00,351.64644208988153,5.462835676308203,534.524424210182,96.63
2022-01-01 04:17:00,349.1197842059769,5.457358011418579,534.7514829457712,97.32
2022-01-01 04:18:00,347.0049343013579,5.455153246135896,541.3032937633386,97.04
2022-01-01 04:19:00,346.2494976604173,5.4508839079467055,543.5020664637765,96.93
2022-01-01 04:20:00,347.3242828800821,5.447895556187096,553.8243593972647,97.49
2022-01-01 04:21:00,341.05782091878854,5.4414881301949665,551.3822180182894,97.16
2022-01-01 04:22:00,341.3120128358326,5.444976055432834,556.2904559444936,98.28
2022-01-01 04:23:00,338.0162479515697,5.438386967059902,557.0069346561776,97.58
2022-01-01 04:24:00,335.158545254839,5.44177062417534,565.3783595706026,97.21
2022-01-01 04:25:00,338.1543196487689,5.446033483438896,572.1718815897275,97.68
2022-01-01 04:26:00,338.8767978591031,5.436583810352411,575.8259581343465,96.79
2022-01-01 04:27:00,339.0968499466925,5.433613691526342,579.5252475938437,97.95
2022-01-01 04:28:00,339.54272802169913,5.439324537227384,583.5906416155839,97.81
2022-01-01 04:29:00,341.11814437729333,5.440314081626953,574.0735535844913,97.65
2022-01-01 04:30:00,337.8267376720343,5.445755033650231,568.194351617151,97.37
2022-01-01 04:31:00,340.5554036178065,5.452561825950785,566.9764664622273,98.56
2022-01-01 04:32:00,343.5138748956337,5.4454793572363025,570.2729577189149,97.68
2022-01-01 04:33:00,342.6950020221996,5.4427364900711055,569.5419443346289,98.12
2022-01-01 04:34:00,344.1041638530679,5.4445521693554975,572.6511614970773,98.75
2022-01-01 04:35:00,341.8000879576117,5.442767887882469,576.9338642643241,98.09
2022-01-01 04:36:00,345.15827515357404,5.444840320547568,576.2868761240219,98.28
2022-01-01 04:37:00,343.6319866184692,5.454025025489807,565.6717182928874,98.57
2022-01-01 04:38:00,347.94325897648383,5.452733977707883,571.4902721822579,98.24
2022-01-01 04:39:00,347.0081715931549,5.454069582348473,569.6154028324817,98.35
2022-01-01 04:40:00,351.55974370388697,5.4532294648086905,575.5833076860004,98.24
2022-01-01 04:41:00,353.007254169233,5.440259420991902,578.0297176001313,98.07
2022-01-01 04:42:00,353.20774881950706,5.434941363537428,581.8192641709555,97.77
2022-01-01 04:43:00,353.38196194637624,5.4335404324535315,585.1715900699967,98.78
2022-01-01 04:44:00,350.6691284277398,5.430584998652235,580.4681239566758,97.64
2022-01-01 04:45:00,349.1550234021264,5.435506589369941,582.2828180611666,98.61
2022-01-01 04:46:00,351.9143074336688,5.442223860121082,582.2549677943341,98.6
2022-01-01 04:47:00,352.9087809235281,5.437787896332794,588.8350690859214,98.52
2022-01-01 04:48:00,348.650482987518,5.444416804625019,594.6123727077304,98.69
2022-01-01 04:49:00,351.7977643708028,5.441040982061521,596.0480166136911,98.51
2022-01-01 04:50:00,350.85432913911546,5.442863348382524,595.2064623008921,98.54
2022-01-01 04:51:00,350.252352066331,5.44029552497928,592.2848046474189,98.02
2022-01-01 04:52:00,354.35738423902797,5.431744277527866,591.8494322550209,98.01
2022-01-01 04:53:00,350.9093177157753,5.426742794024813,592.1388054697081,98.35
2022-01-01 04:54:00,351.03998000879074,5.416280744611272,590.0753420138462,97.97
2022-01-01 04:55:00,353.4625967598593,5.421286098655773,592.057612752511,97.66
2022-01-01 04:56:00,351.28258458808864,5.429751434825343,592.2531571384884,98.14
2022-01-01 04:57:00,352.3055594935514,5.4353895189888295,593.0886983812707,97.76
2022-01-01 04:58:00,348.3594467972936,5.433389274799291,589.2367060451637,98.09
2022-01-01 04:59:00,347.70377713813144,5.437741983604949,591.9205479260951,98.22
2022-01-01 05:00:00,346.87530058281607,5.425424761263775,590.8790616101733,97.63
2022-01-01 05:01:00,347.97130419915555,5.4318500826615095,590.5342490896749,98.05
2022-01-01 05:02:00,347.7470378077569,5.4434716746942495,597.006015575628,98.49
2022-01-01 05:03:00,344.7315491977408,5.4476398664296575,599.6813784011646,98.39
2022-01-01 05:04:00,345.2146874725662,5.44442734507405,598.025886048578,98.17
2022-01-01 05:05:00,343.10061675837056,5.449656260417386,592.9701746406798,98.04
2022-01-01 05:06:00,343.14460322193077,5.44999653777934,591.3766006327285,98.12
2022-01-01 05:07:00,345.41187392214647,5.443439081246629,588.419319812661,98.22
2022-01-01 05:08:00,347.5104630379854,5.434887276648634,585.4461095137003,98.22
2022-01-01 05:09:00,346.1694624414919,5.433417325888422,580.0243233891983,98.47
2022-01-01 05:10:00,346.4397151226937,5.433547735182645,584.3543736897686,98.33
2022-01-01 05:11:00,348.34186719755644,5.41732980992683,583.8102739038504,97.91
2022-01-01 05:12:00,354.837354798715,5.435608173280187,589.9277468779435,98.07
2022-01-01 05:13:00,356.14221361184116,5.4328074527723516,596.1599759364451,98.05
2022-01-01 05:14:00,352.817689716386,5.440946177085291,590.019129141846,98.05
2022-01-01 05:15:00,346.75345120682,5.441098377546091,581.4516027033285,98.11
2022-01-01 05:16:00,352.31950876666286,5.449057021916902,585.5444921800351,98.06
2022-01-01 05:17:00,358.6697445248607,5.462977172718166,585.9517774343606,98.09
2022-01-01 05:18:00,359.5469786338689,5.459529962468044,582.3884162851826,98.17
2022-01-01 05:19:00,361.61876773742654,5.457361340370792,582.0255189345233,98.1
2022-01-01 05:20:00,366.67105283718917,5.461087684417798,586.4949380071478,98.19
2022-01-01 05:21:00,368.328930246536,5.467231304079803,599.3759750668644,98.08
2022-01-01 05:22:00,376.3922590459893,5.468583704036341,600.2285957503263,97.76
2022-01-01 05:23:00,375.3277152985518,5.467545866675063,598.6154406347308,97.58
2022-01-01 05:24:00,378.7200230633631,5.458740278663463,604.4826867952802,97.17
2022-01-01 05:25:00,378.6735999307718,5.45928782229075,606.5583339273544,97.28
2022-01-01 05:26:00,380.3021133436068,5.452814043165553,607.6939634457283,97.96
2022-01-01 05:27:00,378.7141752551551,5.452823484262401,607.0726087361351,97.98
2022-01-01 05:28:00,376.67331612718294,5.460435392102827,616.6614899038532,98.22
2022-01-01 05:29:00,378.3578627724586,5.4628446437931535,612.0428958898701,98.24
2022-01-01 05:30:00,381.63850445878484,5.465031875657477,616.302265229403,97.66
2022-01-01 05:31:00,387.3848431660658,5.455280594786728,614.2306059175912,97.43
2022-01-01 05:32:00,381.9430383147179,5.458289649371533,615.3047671050535,98.05
2022-01-01 05:33:00,385.1483166006801,5.454916110090329,611.9921767033318,97.65
2022-01-01 05:34:00,381.7781948172645,5.442686434802912,615.9574658545062,97.99
2022-01-01 05:35:00,383.45887339133765,5.450994533752155,613.8487970672313,97.94
2022-01-01 05:36:00,387.16424791612053,5.449388993520696,608.4055538550602,97.68
2022-01-01 05:37:00,387.4474768732537,5.449635272340971,594.1772201388526,97.88
2022-01-01 05:38:00,381.6218255354454,5.452598139933603,594.8423836820899,98.16
2022-01-01 05:39:00,378.89003741020815,5.460503029300168,595.3305221590554,97.67
